,Status
127428,0
100760,1
62142,0
90743,0
128230,0
112035,1
63042,0
13769,0
45530,0
10523,0
80205,0
55248,0
113141,0
15295,0
135067,0
120321,1
109394,1
64686,0
133680,0
29250,0
45380,1
79810,0
45987,0
56627,0
2552,0
39743,0
57803,0
25714,0
15932,1
34433,0
25102,0
85757,0
88365,0
117270,0
49954,1
123867,0
127313,0
107220,1
123916,0
53767,0
92202,1
113528,0
119937,0
40731,0
78413,0
131200,0
9032,1
110407,0
34579,0
20927,1
101831,1
108287,0
27209,0
69831,0
33370,0
12300,0
115594,0
68795,0
124491,0
48791,0
110231,0
98035,0
21424,0
10360,0
33586,0
114187,1
31403,0
19659,0
26909,1
50912,0
70507,0
17182,0
130988,0
17300,1
79703,0
132356,0
87331,0
85848,0
3439,0
79012,0
71643,1
133230,0
16427,1
46624,0
101350,0
46023,0
15250,0
86889,1
65250,0
73844,0
66095,0
130991,0
110049,1
34875,0
43371,0
3809,0
32356,0
38311,1
33642,0
72413,0
71765,0
63822,0
90815,1
1626,1
127561,0
113828,0
32875,1
61920,0
46008,1
63589,1
48127,0
15957,0
128207,0
116968,0
58715,0
99280,1
29410,0
50131,0
121543,0
102123,0
84422,0
44610,1
48217,0
69072,0
15701,1
70729,0
17563,0
66554,1
131314,0
52107,0
98656,1
84263,0
22185,0
132145,1
67936,1
39713,0
4646,0
82020,1
63350,0
109525,1
122389,0
44291,1
117202,0
26651,1
87345,0
33717,0
29072,0
66446,0
93103,0
70538,0
5674,0
90444,0
122124,1
108563,0
55894,1
21988,0
30866,1
15003,1
108368,0
11419,0
32274,0
46665,1
46622,1
12239,1
77878,0
62598,1
87618,1
16705,0
130740,0
82094,0
32009,0
40985,0
116251,1
44498,0
133079,0
90321,1
111126,0
72790,0
94990,0
38428,0
64450,0
12809,0
96205,0
4359,0
90099,0
50100,0
123066,0
84242,0
63365,0
110034,0
33826,0
105153,0
87148,0
69385,0
124864,0
109017,0
59254,1
92019,0
118915,0
123132,0
1816,0
14497,0
31969,0
113741,0
29739,0
110187,0
18105,0
135531,0
96299,0
101770,0
134313,0
94859,0
104697,0
27195,0
103424,1
50886,1
91951,1
114980,0
5239,0
90209,0
100808,1
87052,1
108675,1
109668,1
40159,0
62796,0
46359,1
41722,0
128568,0
49262,0
92554,1
25230,0
96730,0
99721,1
80722,1
43714,1
44159,0
76394,0
86818,0
36845,1
87276,0
127585,0
27301,0
39328,1
24028,0
118037,0
12521,0
108654,0
73973,1
80146,0
54215,0
59622,0
120729,0
127225,1
126466,0
82015,0
117281,0
22075,0
68147,1
65169,0
60162,0
62904,1
90331,0
29802,0
36923,0
45440,0
89340,0
121332,0
60077,0
61710,0
27676,0
129540,0
108953,0
63115,1
92645,1
5703,1
61901,1
90045,0
60562,1
135905,0
50945,1
75700,1
21300,0
88662,0
44078,0
61032,0
74387,0
125983,0
97272,1
4791,0
133817,1
92026,0
110990,0
90005,0
319,0
74968,0
38379,0
10567,0
93449,1
113693,0
112406,0
5913,1
130078,1
81588,0
120601,0
54766,0
126254,1
7232,0
54645,0
64912,0
95752,1
25792,1
51364,1
115018,0
108282,0
9004,0
75706,0
117804,0
71326,0
32599,1
118019,1
82533,0
75010,0
56731,0
136190,0
86274,1
5806,1
71694,1
67396,0
114280,0
52328,1
27425,0
41366,0
70966,0
75838,0
65424,0
128670,0
126390,0
124729,0
84579,0
23880,0
81490,0
29265,0
65049,0
62107,0
84179,0
69000,0
100804,1
113259,0
134195,0
26309,0
30868,0
78065,0
40642,0
38893,1
127982,1
50430,0
7043,0
111581,0
34293,0
79400,0
53583,0
23259,0
112894,0
43978,0
27268,0
30916,0
6057,0
102260,0
45702,1
72746,0
88938,0
94003,0
81015,0
22072,1
78004,0
75720,0
82238,0
65587,1
123188,0
114780,0
13782,0
122906,1
108227,0
72254,1
102633,0
69134,0
127396,0
72683,0
10537,1
44045,0
10510,0
72980,1
28208,0
67965,0
74090,0
10220,0
3932,0
13454,0
3823,0
75179,0
38108,0
23446,0
101293,0
56974,0
127137,0
136188,0
96805,0
7971,0
60422,1
62695,0
27370,0
80983,1
3869,1
55781,1
121540,0
129032,0
26519,0
47968,1
10315,1
35361,0
123475,0
87363,0
94605,0
86332,0
31323,0
53678,1
59945,0
62648,0
8484,0
111016,1
86570,0
43952,0
6050,0
114420,1
123534,1
40934,0
46104,1
108007,0
116884,0
98206,0
55828,0
62979,1
79834,0
91080,0
62471,0
55279,1
9705,0
10265,0
17862,0
62085,0
59940,0
105940,0
86134,0
49725,0
131851,1
96434,0
111052,0
10564,0
3598,0
45971,0
78946,1
88913,0
103700,1
71736,1
129564,1
22063,0
81131,0
49220,0
109606,0
50345,1
65350,1
68535,0
4746,0
31921,0
49714,0
41300,1
75088,1
127849,1
31127,0
81301,0
103995,0
93556,0
66320,0
58268,0
50949,0
90298,0
116346,0
60124,0
86261,1
3017,0
73167,1
113589,0
125419,0
122702,0
90418,1
102379,0
49410,1
16360,0
107968,0
31110,1
62112,0
135799,1
6487,0
108611,1
78497,0
116467,0
57600,0
45210,1
63869,0
135953,0
125535,0
101799,0
113616,0
121831,0
56892,0
2419,0
20043,0
80249,0
67021,0
8680,0
89572,0
93510,1
71524,0
69803,0
23052,1
17059,0
21518,0
81943,1
114184,1
117755,0
32844,0
60204,0
16924,0
59694,1
35814,0
2036,0
3065,0
30048,0
87317,0
111321,0
55261,0
133068,0
23482,0
104679,0
40639,0
89900,0
133318,0
114699,0
105231,1
66577,0
117035,0
25568,0
102710,0
25989,0
16498,0
39759,0
124078,0
37018,1
40318,0
41190,0
61748,1
34269,0
51444,0
102157,1
59894,0
5813,1
120304,0
135220,0
116446,1
110252,0
130844,0
40412,0
80903,0
43663,0
118368,0
86103,0
94626,0
40761,1
47800,0
101902,0
42039,1
31159,0
34248,1
48268,0
81462,0
7410,0
116094,0
81072,0
88919,0
81614,0
104582,0
98385,0
94799,1
74176,0
59021,0
22703,1
13453,0
37805,1
27360,0
95213,0
56363,0
9916,0
96489,1
78616,0
135723,1
3688,0
27180,0
83700,0
126187,0
36157,0
28878,0
69358,1
28371,0
103898,0
128762,0
39551,1
58595,1
94594,1
11244,0
54989,1
72219,0
55255,0
43039,1
31655,1
44440,0
75783,0
103348,0
112650,0
124981,1
69374,0
62668,0
59648,0
71887,0
35999,0
98892,0
79876,0
18298,0
115762,0
12771,0
95417,1
634,0
87493,0
89710,1
129725,0
16991,0
114427,1
133934,0
120787,0
89796,0
36575,0
92290,0
52136,0
101583,0
9066,0
19199,0
48135,0
81147,0
62771,0
51801,0
4923,0
62170,1
17110,1
47650,0
95022,0
2347,1
115442,0
135897,0
32442,0
69157,0
121323,1
79830,0
25105,0
88628,0
46628,0
116102,0
40581,0
123379,0
41628,0
64230,1
55309,0
101337,1
18812,0
85548,0
51574,0
70825,0
63925,0
54708,0
83268,0
77502,1
90415,0
23447,0
26844,0
97274,0
108199,1
31589,0
106147,0
12026,1
93295,0
55048,0
8562,0
109283,1
34386,0
29714,1
57623,1
7045,0
52076,0
117894,0
35053,0
69810,1
17771,0
62744,1
46156,0
87231,0
10411,0
85013,1
127083,0
1950,1
21213,0
76464,0
5974,0
128898,0
21975,0
99372,0
20044,0
18961,1
76018,0
31815,0
84390,0
2274,0
76695,0
12938,1
61993,0
45213,0
34033,0
77922,0
88529,0
60110,0
57016,0
35613,0
19422,0
94515,0
64732,0
87616,0
93618,1
6869,0
41542,0
109392,0
37211,1
119720,1
24741,0
65883,0
109443,0
2260,0
61860,0
6277,1
591,0
121779,0
62863,0
21976,0
46103,0
42687,0
55032,0
119640,1
25146,0
83397,1
61596,0
24756,0
8744,1
35050,1
19346,0
107333,0
15487,0
76555,0
121936,0
255,0
81481,0
94024,0
7283,0
78506,0
97551,0
66957,0
133932,0
63083,1
20897,0
107334,0
27207,0
82027,1
85637,0
23086,1
61807,1
111646,0
82336,0
104820,1
131190,0
65782,0
127859,0
80602,0
48812,0
65451,0
82735,0
60010,0
43225,0
30776,0
80212,0
14193,0
47632,0
57802,0
29655,0
74311,0
83203,0
102910,0
103100,0
48817,1
51369,0
51052,0
16116,1
23949,0
64068,0
120061,1
59965,0
10222,0
58726,0
98343,0
14179,0
122772,0
91627,0
21143,0
107855,0
28084,0
92498,0
87412,0
123997,1
52132,0
28013,0
92680,1
81991,1
130796,1
85464,0
46566,1
84787,0
78170,0
82494,1
34283,1
37338,0
78424,0
121142,1
28546,0
116566,1
79099,0
100473,0
61762,1
102201,1
113292,0
11929,1
61009,1
93562,0
35497,0
131038,0
105154,0
97906,1
98718,1
7887,1
42770,0
88306,1
40741,0
17045,1
110379,0
113920,0
70603,1
11268,1
46638,0
121173,0
120447,0
6333,0
132925,0
65129,0
26470,0
71468,1
36648,0
29873,0
73601,0
60071,0
73596,0
80738,1
98297,0
39051,1
83707,1
131891,0
36,1
24151,0
102491,0
90787,0
11825,0
17939,0
77257,1
72788,0
71934,1
28555,0
73228,0
30505,1
58105,0
48700,1
88779,1
20092,1
28810,0
15858,0
115313,0
136090,0
129149,0
87695,0
102022,0
29960,0
105431,1
70572,1
23457,1
80224,0
12012,1
68232,0
115472,1
92254,0
83127,1
1746,0
131120,0
130362,0
121699,0
109384,0
89180,0
33481,0
9244,0
20422,0
135336,1
93517,0
118393,1
29877,0
36723,1
73030,0
95464,1
60719,0
101732,1
52115,0
18891,1
61606,1
37449,0
10686,1
106706,0
60011,0
47006,0
59567,0
70283,0
48697,0
32314,1
71838,0
31357,1
121399,0
5492,0
83071,0
78343,1
91782,1
49063,0
60839,1
64303,0
93337,1
109503,0
120736,0
54691,0
64377,0
83729,0
100061,0
89595,0
130102,1
42875,0
135545,0
50867,0
25378,0
122302,0
32642,0
90596,0
88356,1
44324,1
86914,0
38596,1
10638,0
14901,0
62781,0
19340,0
25921,0
55063,1
72887,0
18033,0
24561,0
17634,0
39697,0
128951,1
132554,1
133593,1
40004,0
95229,0
131436,1
77108,0
74527,0
130809,0
103165,1
51455,0
10844,0
6908,0
49272,0
111174,0
110740,0
56151,0
90830,0
79027,1
106885,0
70394,1
28757,0
63310,1
38138,0
73786,0
66793,0
72216,1
74466,1
73177,1
49088,0
33038,0
119148,0
101126,0
123425,0
67509,0
59900,0
569,1
79164,1
14633,0
49044,0
16651,0
128104,1
56697,0
68306,0
107631,1
67865,0
82643,0
104239,0
129169,1
27659,0
42235,1
94620,0
15439,1
73527,0
28287,1
30985,0
1894,0
103457,0
16702,0
17920,0
83391,1
83920,0
91501,0
50521,0
49892,0
103948,1
83108,1
124945,0
87840,0
112162,0
17274,1
21381,0
20234,0
112719,0
89303,0
19871,0
6044,0
15052,0
117463,1
60103,1
130237,0
84720,1
135561,0
30653,1
50385,0
127772,0
25905,0
5392,1
88901,1
38203,0
126559,1
47113,1
130484,0
79993,0
42940,0
130520,1
53879,0
28064,1
83211,0
95031,0
75145,0
59252,0
9308,0
127022,0
49386,1
127362,0
28351,0
57014,0
46766,0
48920,0
20951,1
49492,0
109034,0
66098,0
10208,0
66567,1
22149,0
121784,0
2939,1
77430,0
82742,0
72594,1
10599,1
37145,1
40721,0
77339,0
135037,0
105280,1
442,0
10588,0
114530,0
64829,0
95634,1
43870,0
96950,1
8245,0
17629,0
120400,0
64808,0
133915,0
27742,1
56792,0
34017,0
133643,0
69812,0
11322,0
111375,0
34157,0
51370,0
21061,1
42915,1
111649,0
10057,1
27746,0
27315,0
29362,0
124279,0
32543,0
118319,0
98938,1
119655,0
51331,0
135394,0
130238,0
43826,1
108730,0
107608,1
58734,0
54078,0
29882,0
79287,0
55162,0
55486,0
119237,1
71033,0
7044,1
58480,0
104765,1
29317,1
57609,0
84274,1
126729,0
28393,1
116348,0
5097,0
21711,0
30857,1
17818,0
42645,0
12380,0
49416,1
14588,0
30531,0
123012,0
123221,0
13311,1
62643,0
131749,0
70077,1
79364,0
104933,0
88321,0
88267,0
90504,0
46433,0
118066,0
22115,0
62524,1
88952,0
92889,1
27258,0
57772,1
17821,0
22462,0
7960,1
119107,1
14440,1
111654,0
80522,0
86612,0
93590,1
40209,0
39023,0
78232,0
57141,0
77711,0
106898,0
113659,0
71240,0
102566,0
32833,1
130611,1
127089,0
16661,0
132728,0
8656,1
104489,1
78250,0
62389,1
35343,0
62457,0
65037,0
84785,0
111860,1
132821,0
131670,0
106723,1
70649,1
119096,0
111730,0
87945,0
45510,0
124571,0
103235,0
88810,1
93767,1
73048,0
116109,0
98635,1
48889,0
13273,0
20202,1
25395,0
40768,0
135680,0
134449,0
16059,0
50812,0
65609,0
1843,0
99074,0
76764,0
112983,1
72010,0
17669,0
9436,1
73469,0
114547,0
94415,0
126004,0
18325,0
103157,0
123971,0
116047,0
57417,1
19781,0
13406,0
12150,1
61536,1
71474,0
93743,0
28451,0
107983,0
86984,0
61731,0
5745,0
109832,0
4027,0
65018,0
1750,0
114360,0
17500,0
112681,1
74510,0
38665,0
86862,0
36731,0
3937,0
62137,0
85973,0
120360,0
83030,0
4414,1
126999,0
91713,1
115481,1
54176,0
91937,0
68682,0
50529,0
12118,0
70393,0
7507,0
114832,1
109071,0
104496,1
75526,1
69050,0
86593,0
105576,0
120759,0
130963,0
19476,0
134213,0
129658,0
96771,1
33971,0
36163,0
116518,0
42459,1
53333,0
114648,0
53380,0
74947,0
5255,0
38725,0
107954,1
92160,0
118363,0
44876,0
81214,0
128917,0
75582,0
1055,1
46648,0
131654,0
16978,1
99064,0
67061,0
47994,0
85579,0
79303,0
87744,0
70690,1
111198,0
14126,0
28900,0
61501,0
71200,0
121339,0
67342,1
49177,0
130076,0
82681,1
113855,1
122512,0
95494,0
98315,0
2970,0
13833,0
29550,0
39767,0
82001,0
56194,0
493,0
90644,0
50110,0
106968,0
113884,0
48888,0
112105,0
10482,1
121297,0
28523,0
98303,0
6026,0
23365,0
105542,1
95687,0
30844,0
8252,0
93011,0
64356,0
22689,0
65453,0
118642,0
53555,0
66920,0
55324,0
62409,0
92307,0
20895,1
50818,0
27414,1
23241,1
87273,0
76820,0
53739,0
116361,0
88606,0
43909,0
32705,1
54471,0
100854,1
94335,0
46069,0
133524,0
68258,0
76515,0
20108,0
83184,0
86787,0
14925,1
94712,0
111233,0
33690,0
114462,0
121943,0
46060,0
12563,0
33583,0
36787,0
73143,0
53526,0
91384,0
102391,0
111769,0
123152,1
88284,0
30346,0
116585,0
96925,1
103064,0
80083,0
63985,0
89336,0
9046,0
131838,0
124338,0
68943,1
69506,0
117217,0
121025,1
57256,1
44721,0
93697,1
6922,0
107211,0
660,0
7637,0
31645,0
90664,0
83038,0
17671,0
132378,0
132795,1
63138,0
53084,0
72894,0
51468,1
83337,0
94527,0
51667,1
27167,0
114695,1
39322,0
115682,0
35036,1
53444,0
96382,0
34229,0
56782,0
59980,0
67945,0
296,1
97780,1
51016,0
18296,0
115248,1
7548,0
7942,0
53546,0
17529,0
114426,0
129848,1
71325,0
101490,1
29405,1
72666,0
116004,0
83609,0
105682,0
72089,1
132831,0
103069,0
29181,0
128645,0
20534,0
110724,0
26411,0
38492,0
42623,0
136052,0
9638,1
49907,0
62999,0
95964,1
13795,0
23238,0
8381,0
125822,0
64170,0
49629,1
68422,1
1883,0
69726,0
27073,0
32975,0
102654,1
30565,0
25218,0
107045,0
16375,0
73166,0
4761,0
49810,0
68259,0
116481,0
9884,0
127150,0
120118,0
119753,1
82413,0
45227,0
20637,0
23212,0
99767,0
496,0
107408,0
44464,1
4008,1
60520,0
110261,0
131090,0
100591,1
84118,1
64791,0
74191,1
77518,1
107461,0
98748,0
108572,0
94334,0
31250,1
8630,1
33440,1
115589,0
57207,1
25595,0
54892,0
34262,0
105156,0
128073,0
103565,0
57811,1
44512,1
36519,0
2670,0
17140,0
126842,0
113521,1
60032,0
46146,0
67619,0
98384,0
121906,0
134038,0
123795,0
67445,0
61855,1
116062,0
22923,0
112454,0
42464,0
63333,0
46835,0
92508,0
133547,0
72108,1
79702,0
98841,0
45468,0
123592,0
78943,0
86576,0
120832,1
33414,1
59136,0
99854,0
78018,0
84106,0
35877,0
106167,0
20714,1
48591,0
125832,1
88667,0
92662,0
75160,0
24399,0
47703,1
83804,1
114930,0
60096,1
73643,0
30846,0
8524,0
101334,1
67638,1
42322,1
74034,0
105449,0
15522,1
36659,0
13844,0
22414,0
1995,1
27528,0
60261,0
14716,0
85350,1
54555,0
43554,0
55797,1
87212,0
24435,0
28834,0
135098,0
133708,0
57199,0
70461,1
37743,0
96356,0
56174,0
89233,0
43626,0
9422,0
108943,0
2978,0
69109,1
72908,0
68126,0
70114,0
1115,0
45783,1
3088,1
46553,1
69002,1
119833,0
4261,0
19333,1
92152,0
23555,1
112051,0
18799,0
23772,1
70765,0
78798,0
86928,0
64514,1
125920,1
106536,0
133457,0
51690,0
120895,0
21767,0
14961,0
123014,0
105928,0
130978,0
25411,0
14481,0
7025,0
94409,1
55659,0
799,0
66267,0
130763,0
427,1
42679,0
132101,0
82665,0
127712,0
106206,0
17273,0
113142,0
11882,1
27114,0
79720,0
136023,0
132584,0
132743,0
1391,1
33001,0
127936,1
76452,0
77034,0
7634,0
29991,1
19515,0
30990,0
92038,1
98536,1
31017,1
117725,0
64680,1
124579,0
28460,1
98694,0
122513,0
101519,0
127353,0
39218,0
72959,0
36735,1
82636,0
114286,0
4023,1
130784,0
44706,0
54796,1
103673,0
134576,0
89405,1
127252,1
83661,0
61821,0
54672,0
135364,1
136095,0
72420,0
46978,0
12288,0
56494,0
94910,0
121844,0
17573,0
111491,0
73438,0
58481,0
23123,0
11695,0
106520,0
75587,0
109688,0
3883,0
37180,1
67850,0
12834,0
75851,1
42845,0
18402,0
40180,0
565,0
41833,1
114246,0
75430,0
4833,0
126694,1
88593,0
100319,0
95422,0
13418,0
107754,1
68960,0
58241,0
63355,0
29754,0
67428,0
94238,0
86240,0
75153,0
5947,0
40818,1
118768,1
94950,0
28024,1
113561,0
21346,0
49306,0
106539,0
73745,0
66333,0
120155,0
34651,1
87710,1
116580,1
18756,0
24395,0
99502,0
130957,0
35561,1
126138,0
48068,1
22551,0
20478,0
38031,0
49632,0
65277,0
105430,0
132810,1
21942,0
79301,1
106565,0
56091,0
64226,1
57320,0
83251,0
94042,1
50690,0
19689,0
102659,0
133159,0
90555,0
107900,1
126028,1
17152,0
29204,0
31996,0
99724,1
103509,0
57645,1
66770,0
134505,0
83629,0
97798,0
74791,0
49582,0
41787,0
117419,0
100632,0
114915,1
135432,0
111301,0
115265,0
102537,0
684,0
88738,0
114605,1
89670,0
21604,0
59858,0
20169,1
126325,1
38562,0
74489,0
132152,0
25135,1
107292,0
49984,0
29717,1
109084,0
33205,0
56125,0
20566,0
123182,0
91916,1
44472,0
31218,0
15926,1
120725,0
39199,0
8625,0
25104,0
19142,0
97276,0
16571,0
128006,0
116342,0
99596,0
43463,0
73391,1
66062,0
33359,1
116049,0
21573,1
37905,0
14780,1
76120,1
47573,1
26797,0
99644,1
58784,0
81701,0
10715,1
25854,1
61160,0
70819,0
31368,1
36427,0
81144,0
134433,0
78784,0
9001,0
120385,1
1212,1
70515,1
37656,0
99777,1
18344,0
31153,0
51999,0
90290,0
97911,0
45278,1
95193,0
66615,0
93668,0
14123,0
111215,1
40983,0
104205,0
1095,0
86555,0
80274,0
13882,1
111193,0
19924,0
104180,0
126538,0
84303,1
72577,0
87897,0
1160,1
114119,0
55107,0
80981,1
133505,0
33979,0
120938,0
135478,0
103606,0
68304,0
51786,0
64182,0
111663,0
34341,0
47655,0
92609,0
21468,0
69487,0
128058,0
73631,0
36135,0
46336,0
69650,0
13435,0
50481,1
118706,0
85836,1
20156,0
87404,0
88001,0
129123,0
29765,0
134908,0
77078,0
91998,0
82543,0
73545,0
31541,1
85805,0
42299,0
33270,0
95949,0
123980,0
42036,0
19464,0
110814,0
64094,0
110290,0
116189,0
37763,0
108085,0
53934,0
135742,0
88051,0
44518,0
118211,0
14439,0
17165,0
20054,0
24154,0
30285,0
117220,1
41476,0
41632,0
99404,0
26707,0
4576,0
68771,0
41679,1
86105,1
134674,0
4722,0
47850,0
94120,0
55264,0
86158,0
122666,0
121123,0
102658,0
38034,0
48094,0
7032,0
38619,0
329,0
9628,0
50624,0
116519,1
111077,0
117232,0
102826,0
7498,0
33617,0
98662,0
25117,0
126588,0
7399,0
128954,0
18594,0
51939,0
94786,1
85122,0
5607,1
123862,1
99072,0
68684,0
99588,0
109920,0
74142,1
19977,0
114841,1
135992,0
90999,0
209,0
45482,0
3271,1
103021,0
108590,0
66540,0
85279,1
117836,1
72012,0
79054,0
10532,0
113551,0
123145,0
92993,0
110804,1
44239,0
55186,0
94296,0
77061,1
132876,1
97360,1
6212,0
65092,0
122366,0
130534,0
101846,0
4102,0
98557,0
22394,0
136127,0
9340,0
18526,1
55244,0
15732,0
71939,1
12043,0
73168,0
67264,0
123962,0
83591,0
1868,0
129732,0
14677,0
136049,0
97012,0
11441,0
106359,0
58847,1
47361,1
67507,0
40136,0
6704,0
85603,0
64373,0
61142,0
114384,0
111359,0
64085,0
127079,0
15588,0
122495,0
694,1
22113,0
119336,0
77583,1
63308,0
51672,1
91273,0
83509,1
134761,0
103356,0
100588,0
22257,0
97885,0
91110,0
101398,0
99981,1
56516,0
67650,0
69165,0
84193,0
27703,0
50192,0
117932,0
135776,1
40794,0
120870,0
11292,0
103345,1
53969,0
128337,0
125320,0
36331,0
54711,0
127991,0
85205,0
29048,1
120864,0
42722,0
106242,0
39080,0
61707,0
26372,0
121527,0
44871,1
27916,0
63832,1
130165,0
122431,0
44772,0
17040,1
125515,0
43151,0
104988,0
56115,0
134338,0
40954,1
40597,1
2597,0
117919,0
109935,1
34622,0
68020,0
45802,1
133958,1
114310,0
93608,0
105509,0
94702,0
38735,0
104446,1
29455,0
62694,0
115640,0
111484,0
91281,0
55918,0
54816,0
56414,0
121716,0
115377,0
68945,0
61394,1
86695,0
42678,0
30020,0
76281,0
72728,0
92153,1
386,0
33927,0
110012,0
50613,0
80210,0
41792,1
15185,0
103088,0
73489,0
56911,0
123322,0
76292,0
8118,1
112424,0
69835,1
127714,0
54304,0
50298,0
46716,1
116625,0
24783,0
123911,0
12076,0
86008,0
11179,1
37136,0
5914,0
49608,0
120840,0
11528,0
38165,1
101012,0
53010,0
113135,1
82016,1
93619,0
68666,0
73551,1
27050,1
6780,1
44891,0
72154,0
100931,1
85693,0
76095,0
100543,1
20047,0
27657,0
98848,0
9399,1
11219,0
46707,0
54290,1
19937,0
35157,0
125627,0
102565,1
75320,0
48671,1
131139,0
43351,0
52234,1
111883,0
41340,0
33822,0
20256,0
27206,0
61407,0
95268,1
16226,0
27757,0
71127,0
133615,0
113625,1
83583,1
84821,0
53251,1
102572,1
14746,0
13280,0
66168,0
59884,0
59812,0
131598,0
107472,0
47367,0
122815,1
56035,0
4535,0
95385,1
87889,0
108850,1
43094,0
78210,0
64595,0
100701,1
58051,1
96741,0
102488,0
91003,0
68112,0
100677,0
1756,0
88553,0
102120,0
85481,0
131925,0
102674,0
124161,1
82912,0
136021,0
112408,0
22024,0
76772,1
90921,0
91207,1
100819,0
27007,0
37030,1
36948,1
75199,0
82335,1
132514,1
63690,0
54165,0
15150,1
122456,0
38546,0
23572,0
100990,0
101999,0
82630,0
66433,0
46732,1
77256,0
37271,0
104177,1
134216,0
25825,0
57730,1
50044,0
76621,0
34263,0
25103,0
66226,0
55401,0
46728,0
124121,0
121970,0
102395,0
68226,0
101192,0
81641,1
37696,0
61451,0
56361,0
116211,0
49950,0
85053,0
121937,0
5206,1
83161,0
17790,1
101623,1
69110,0
59052,0
916,1
16911,0
59155,0
88263,0
123168,0
66720,1
23039,0
31285,0
62502,0
84739,0
11136,0
122649,1
86649,0
108001,0
7973,1
95428,0
104568,0
119712,0
84932,0
33697,0
12419,0
4019,0
58830,0
92615,0
24188,0
88027,0
62576,1
27588,1
80992,0
17158,0
128850,0
83551,0
40891,1
104733,1
6806,0
108220,0
96748,0
57813,1
35518,0
49047,0
44358,0
57275,0
132759,0
16450,1
23671,1
95812,0
39159,0
122848,0
117729,0
43744,0
92044,1
91103,0
95852,0
66134,0
20946,0
52635,0
60848,0
4001,0
53811,0
42865,1
3770,0
99714,1
53836,0
1502,1
103976,0
38985,0
123351,0
114313,0
63027,0
23244,0
50016,0
127344,0
81007,1
103384,1
113694,0
36943,1
120478,0
14021,0
130696,0
11036,0
11936,0
26016,0
99750,1
11109,0
127388,0
130695,0
75147,1
48624,1
29669,1
86348,0
110432,0
131579,0
79915,0
40077,0
105338,0
114616,1
120688,0
125261,1
2837,1
102320,0
85677,1
68754,0
93685,0
76860,0
91891,1
52672,0
121282,0
22331,0
50934,0
14318,0
117276,0
112616,0
77066,0
4695,0
130794,1
89314,1
5241,0
61480,0
11545,1
12500,0
42718,0
7338,0
72932,1
43284,1
123331,0
39574,0
72936,0
90964,1
107990,1
4482,1
108719,1
51616,1
131529,0
38897,0
71437,0
96496,1
37251,0
10073,0
47993,0
74716,0
130079,1
78947,0
49752,0
108828,0
6610,1
132652,0
40002,0
77442,0
102912,1
27115,0
61918,1
84153,0
115188,0
108351,0
84258,1
2176,1
82966,0
135593,1
107497,0
133424,0
109129,1
130095,0
130324,0
15120,0
78414,0
9475,0
42676,0
1074,0
65139,0
14260,0
112121,0
117827,0
130527,0
129509,0
26855,0
54079,1
33545,0
671,0
14635,0
91760,0
65532,0
19522,0
53171,0
9386,0
42321,0
57395,1
112148,0
122834,0
2580,0
92416,0
117707,0
82476,0
12598,0
6083,1
91225,0
52134,1
41616,0
56888,0
109750,0
4311,0
111417,0
104194,0
107683,0
72762,0
74723,0
108778,0
107460,0
38773,0
66101,1
86038,0
5899,0
10846,0
31568,1
79409,1
840,1
102192,1
9834,1
84101,0
40409,0
61562,1
38736,0
98066,1
90575,1
100970,0
26548,0
127442,0
114381,0
77870,0
93677,0
74877,0
12975,0
36860,0
48926,0
97151,0
125318,1
45439,0
765,0
17824,0
129296,0
44111,0
128824,0
53024,0
79390,0
40138,0
35057,0
122033,0
103169,0
100950,0
2620,0
131505,0
130369,0
53863,0
39477,0
59372,0
35794,0
82824,0
102406,0
17682,1
45708,1
62451,1
20125,0
121026,0
15831,0
100326,0
108880,0
83768,0
122060,0
74921,0
100989,1
38314,1
98375,1
125291,1
122473,0
99329,0
47482,0
123791,0
78287,0
91324,0
90570,1
121292,0
95880,0
96188,0
13908,0
33957,1
88743,0
8080,0
124225,0
91556,0
44458,0
97123,0
69035,0
134500,0
49819,0
111095,1
128839,0
118329,0
117110,0
101013,0
134861,0
19116,0
114768,1
20601,1
69778,0
118499,1
20344,0
60313,1
90068,0
134234,0
1359,0
78467,0
135672,0
108144,0
31533,0
26148,0
46874,0
116850,0
82799,0
34346,0
110708,0
89493,0
1509,0
108392,0
118498,0
56221,1
48458,1
12780,0
102416,0
131518,0
46710,0
67381,1
61365,0
27939,0
77779,1
45167,1
65226,0
73374,0
119256,0
72499,0
27610,0
89859,0
29318,0
62543,0
79305,0
15700,1
59949,0
85820,0
12002,1
69868,0
95208,0
119967,0
14367,0
77214,0
23341,1
75787,0
91354,1
36382,0
94905,1
2108,1
112713,0
12501,0
10778,0
94002,1
73309,0
81678,0
69180,1
95707,0
111192,0
55184,0
103627,0
120533,0
115400,0
11351,1
102487,1
133099,0
78561,0
64591,0
135143,0
131482,0
636,1
74519,0
117907,0
16630,0
22666,0
119631,0
4512,0
129997,1
66729,0
32813,0
132187,0
105649,0
82896,0
62403,0
32305,1
131072,0
13866,0
72322,1
119217,1
2963,1
87483,0
119627,0
75312,0
110352,0
22076,0
70051,1
75117,0
79803,0
68752,0
34743,0
61256,1
54273,0
37297,0
67996,0
98282,1
45371,0
83602,0
51248,0
44674,0
105193,0
33257,0
33439,0
127202,1
60184,0
56768,0
129220,0
54149,1
92159,0
50903,1
96324,0
131873,1
113216,0
69687,0
