,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
6537,0,72,2047.66,8.519817,8,0,1,1,1,1,1,1,0,1,0,0,1,0,0,192.4404,4192.87684,0,1,0,0,1,0,0,1,0,1,0,0
5170,5,51,52233.68,7.356317,11,2,0,1,0,0,1,0,1,0,0,0,1,0,0,119.9568,6050.818366,1,0,0,1,0,0,1,0,0,1,0,0
4441,7,64,57546.52,12.58628,7,0,1,0,1,0,1,1,0,1,0,0,1,1,0,230.1344,924.0234298,0,0,1,0,1,0,0,0,1,0,1,0
7242,2,84,43194.01,11.43191,12,0,2,0,1,0,1,1,1,0,0,0,0,0,1,127.4783,6282.781525,1,0,0,1,0,0,1,0,0,1,0,0
3081,3,40,54741.36,10.85027,8,3,2,0,0,0,1,1,0,1,1,1,1,0,0,197.4725,1091.519949,0,0,1,1,0,0,1,0,0,1,0,0
2972,3,40,35849.72,14.35913,9,1,0,0,0,1,1,1,0,0,1,1,0,0,0,137.5165,1207.830056,1,0,0,0,1,0,0,0,1,0,1,0
1546,0,24,70493.36,6.658362671,18,1,0,0,0,1,1,1,1,0,1,1,0,1,0,175.02109,1926.295645,1,0,0,0,1,0,0,0,1,1,0,0
2767,1,52,80678.93,4.509935,15,3,0,0,0,0,1,0,0,1,1,0,1,0,1,172.4579,1204.289565,1,0,0,0,1,0,0,1,0,1,0,0
3700,4,69,31693.07,12.21299,13,0,0,0,1,1,1,1,0,1,0,0,0,1,0,182.4433,2159.000591,0,0,1,1,0,0,1,0,0,1,0,0
6332,1,65,22711.6,15.11605,14,1,0,1,0,0,1,0,0,0,0,1,0,1,0,159.9512,5817.831567,0,1,0,1,0,0,0,1,0,0,0,1
200,1,48,18198.59,9.42799205,17,3,0,0,1,1,1,1,0,0,1,0,1,1,1,252.637807,815.194738,0,1,0,0,1,0,0,1,0,1,0,0
7905,2,20,29599.71,10.64008,10,0,2,0,0,0,1,0,0,1,1,0,1,1,0,242.6281,5896.135561,0,0,1,1,0,0,0,1,0,1,0,0
402,3,20,24462.25,5.304627269,13,1,1,0,1,0,1,0,1,1,1,0,0,1,1,184.978458,713.364269,0,1,0,1,0,0,0,1,0,1,0,0
4960,3,77,67829.44,10.34444,15,0,0,0,0,0,0,1,0,0,1,0,1,1,1,220.1615,1507.261366,0,0,1,1,0,0,0,0,1,1,0,0
4788,1,61,78090.5,4.472985,6,0,1,0,0,0,1,0,0,0,1,1,0,1,1,152.4742,1253.931577,1,0,0,1,0,0,1,0,0,1,0,0
5738,1,48,32177.35,13.70607,14,0,1,0,0,0,1,0,0,0,0,1,0,1,1,159.9512,4966.136132,0,0,1,0,1,0,0,1,0,0,0,1
8658,1,45,62420.93,6.095828,12,3,1,0,0,0,0,0,1,0,1,1,1,0,0,144.9889,6686.415286,0,1,0,1,0,0,1,0,0,1,0,0
2659,2,71,20246.17,9.072518,13,0,0,1,0,1,1,1,1,0,1,0,1,0,1,184.9853,1063.793472,0,0,1,1,0,0,0,1,0,1,0,0
4395,0,57,66698.79,10.76198,11,0,0,0,1,0,1,0,0,1,1,0,1,1,0,222.6281,1880.847695,0,0,1,0,1,0,1,0,0,1,0,0
518,1,28,52946.65,8.363844619,10,1,0,0,0,0,1,1,0,1,0,0,0,1,0,182.443347,2633.809472,0,1,0,0,1,0,1,0,0,1,0,0
1062,0,27,44447.24,8.667871777,14,2,1,1,1,1,1,1,1,0,0,1,0,0,1,127.511223,1114.016493,0,1,0,0,1,0,0,0,1,1,0,0
7325,2,65,45020.53,8.595477,10,2,0,0,1,1,1,0,0,1,0,0,0,0,0,114.9509,5626.567359,1,0,0,0,1,0,1,0,0,0,1,0
7229,1,44,23948.23,9.919418,12,2,0,0,0,1,1,0,1,1,1,0,1,0,1,174.9755,4952.728891,0,1,0,1,0,0,0,1,0,0,0,1
2921,4,44,13029.09,4.575379,9,1,0,0,0,0,0,1,1,1,0,0,1,0,0,174.9581,1821.752133,0,0,1,1,0,0,1,0,0,0,0,1
4278,0,23,2716.95,11.58123,16,0,0,0,1,0,1,0,1,1,0,1,1,0,1,142.4855,2427.967505,0,1,0,1,0,0,0,0,1,0,0,1
7594,3,59,35848.61,12.8388,12,2,2,0,1,0,1,0,0,0,0,0,1,1,0,207.6094,5768.104658,0,0,1,0,1,0,0,1,0,1,0,0
228,2,80,20566.64,6.915228797,10,1,0,0,1,0,1,1,0,0,1,0,1,1,0,232.637807,1402.20491,0,1,0,1,0,0,1,0,0,0,1,0
2162,1,89,62998.7,12.10685,11,0,1,0,0,0,1,0,0,1,0,0,1,0,1,159.9349,727.0646246,0,0,1,1,0,0,0,1,0,1,0,0
985,4,31,48925.7,8.86985406,11,0,1,0,0,0,1,0,1,0,0,1,1,1,1,222.636202,2323.778584,0,1,0,0,1,0,0,1,0,1,0,0
8319,4,65,37004.73,8.816743,9,0,0,0,0,0,1,0,0,1,0,0,0,1,1,169.9378,5767.740142,0,1,0,1,0,0,0,1,0,1,0,0
9357,0,67,15029.89,7.889915,8,2,0,0,1,0,1,1,0,0,0,0,0,0,1,124.9607,5222.447526,0,1,0,1,0,0,1,0,0,0,0,1
6711,2,52,41490.64,11.92776,17,2,0,0,1,0,1,0,1,0,1,1,1,0,0,132.5127,5208.893265,0,1,0,1,0,0,0,0,1,1,0,0
1957,2,70,12895.65,7.960834129,17,1,0,0,1,0,1,1,1,1,0,1,1,1,1,277.63748,1906.330177,0,0,1,0,1,0,0,1,0,0,0,1
5757,0,24,21531.39,8.289386,15,1,0,1,0,0,1,0,0,1,0,0,0,0,1,114.9509,5754.564928,0,0,1,0,1,0,1,0,0,0,1,0
2531,4,84,55179.21,6.529096,9,1,0,0,1,0,1,0,1,0,1,0,1,1,1,190.1737,1765.073078,1,0,0,0,0,1,0,0,1,1,0,0
1333,1,18,29822.31,11.72310409,14,1,0,0,0,0,1,0,0,0,0,0,0,1,1,147.442069,1727.882293,1,0,0,0,1,0,0,1,0,1,0,0
5866,0,54,38613.42,12.62845,7,1,1,0,0,0,1,1,0,1,1,0,0,0,1,179.9794,4851.255631,1,0,0,0,1,0,0,1,0,1,0,0
6244,0,40,50058.12,9.117518,15,1,1,0,0,0,1,0,1,1,0,0,0,1,0,152.4555,4853.390396,0,1,0,0,1,0,1,0,0,0,0,1
9973,2,21,59751.46,6.529769,10,1,0,0,1,0,1,1,0,1,0,0,1,0,0,192.4404,5808.222175,0,0,1,1,0,0,0,1,0,1,0,0
1405,3,87,11565.2,10.35922638,14,1,0,0,0,1,1,1,1,1,1,0,1,1,1,245.174977,937.6860638,0,1,0,1,0,0,0,0,1,0,1,0
1382,2,72,22070.09,16.15922157,13,2,0,0,1,0,0,0,1,1,1,1,0,0,1,130.024412,644.4955303,1,0,0,1,0,0,0,0,1,0,0,1
3502,1,75,37556.53,11.40316,8,0,0,1,0,0,1,1,0,1,1,0,0,0,1,159.9794,1528.092146,0,1,0,1,0,0,1,0,0,0,0,1
7863,1,84,52506.62,8.832628,20,2,0,0,0,1,1,0,1,0,0,1,1,1,0,190.1599,6024.552428,0,1,0,1,0,0,0,0,1,1,0,0
6980,1,78,83480.73,7.201881,10,1,1,0,0,1,1,1,0,1,0,1,1,1,0,275.1198,5714.245646,0,0,1,1,0,0,0,1,0,0,0,1
5055,0,18,17092.77,14.62128,10,1,0,0,0,1,0,1,0,0,0,0,1,1,1,220.1149,6815.305528,0,1,0,0,1,0,1,0,0,0,1,0
4501,1,30,17739.09,12.15506,18,1,1,0,1,1,1,1,0,1,1,0,0,1,1,194.9663,1418.327071,0,0,1,0,1,0,1,0,0,0,0,1
1427,1,39,25368.71,8.6548926,14,0,0,0,1,0,1,0,1,0,0,0,0,1,1,129.959755,1093.673208,0,0,1,1,0,0,1,0,0,1,0,0
6616,0,76,6060.42,13.35951,16,1,1,1,0,0,1,0,0,0,0,0,1,1,0,175.1331,6000.14462,1,0,0,1,0,0,0,0,1,1,0,0
6506,0,60,21430.34,11.65773,7,1,0,0,0,1,1,0,0,0,1,1,0,1,1,152.4742,6282.538237,1,0,0,1,0,0,1,0,0,0,1,0
3713,4,52,36983.01,7.872305,16,1,0,0,1,0,1,1,1,1,0,1,0,0,0,162.4833,1143.803066,0,0,1,1,0,0,1,0,0,1,0,0
9123,0,38,22649.13,12.02212,12,1,0,1,0,1,1,1,1,1,1,0,1,0,1,187.4811,6313.28774,0,1,0,0,1,0,1,0,0,0,0,1
3626,4,30,35924.8,2.924418,15,3,1,0,1,0,1,1,1,1,0,0,0,0,0,149.9741,1541.0921,0,0,1,0,1,0,1,0,0,1,0,0
5808,2,54,19435.67,12.36842,11,2,1,0,0,0,1,1,0,0,0,1,1,0,0,162.4538,5641.701018,1,0,0,1,0,0,1,0,0,0,0,1
4026,1,71,6908.55,4.826642,13,1,0,0,0,0,1,1,0,1,0,1,1,0,1,184.9496,1450.84591,1,0,0,1,0,0,1,0,0,1,0,0
3655,2,22,46991.33,11.70459,14,0,0,0,1,0,1,0,0,0,0,0,0,1,1,114.9658,2710.699322,1,0,0,0,1,0,0,0,1,0,0,1
5173,4,58,33690.02,11.61319,13,0,0,0,0,1,1,1,0,0,0,0,1,1,1,240.1149,5527.671776,1,0,0,0,1,0,0,1,0,0,1,0
316,7,23,35102.93,13.357551,8,0,0,0,0,1,1,1,0,0,1,0,0,1,0,192.470522,900.4043765,0,0,1,0,1,0,0,1,0,1,0,0
6854,2,65,45511.46,5.256583,9,1,0,0,1,0,1,0,0,0,1,0,0,1,1,159.965,5838.199467,0,0,1,1,0,0,0,1,0,1,0,0
9254,3,75,18517.07,8.639223,10,2,1,0,0,0,1,0,0,1,0,0,0,1,1,149.9378,6417.345247,0,1,0,1,0,0,1,0,0,1,0,0
1158,0,82,14629.71,11.32174569,13,2,2,0,0,1,1,0,0,0,1,1,1,0,1,162.471255,1746.011415,0,1,0,1,0,0,0,1,0,0,0,1
2459,3,73,22663.77,14.68158,11,1,0,0,0,0,1,0,0,1,0,1,0,0,1,127.4601,1881.485804,0,0,1,1,0,0,1,0,0,1,0,0
5415,2,60,9801.15,11.34653,12,3,1,0,0,0,1,0,1,0,0,1,1,1,1,222.6362,5972.423634,0,1,0,1,0,0,0,1,0,0,0,1
6611,3,59,21002.95,9.093479,7,2,1,1,0,1,1,1,0,0,0,0,0,1,1,179.9476,6100.38844,0,1,0,1,0,0,0,1,0,1,0,0
296,0,24,75458.79,9.531063533,10,1,0,0,1,0,1,1,1,0,0,0,0,0,1,147.478341,1446.203986,1,0,0,1,0,0,0,1,0,0,0,1
2253,0,71,5846.29,10.3617,16,2,0,0,1,0,1,0,0,1,0,0,1,0,0,139.9349,906.5332012,0,1,0,1,0,0,1,0,0,1,0,0
5800,2,77,37283.81,8.996808,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,112.4551,4939.550584,0,0,1,0,1,0,0,1,0,0,1,0
9098,6,31,48175.44,8.049492,15,2,0,0,0,1,1,1,0,1,1,0,1,0,0,172.4871,4858.775977,1,0,0,0,1,0,0,0,1,0,0,1
8581,1,70,3971.37,9.070611,12,0,0,0,1,1,0,0,0,1,0,1,0,0,1,147.4601,5244.15561,0,1,0,0,1,0,0,1,0,0,0,1
110,1,47,55861.19,15.68043093,16,1,0,0,0,0,1,0,0,0,0,0,1,0,1,137.439154,704.9375603,0,0,1,0,1,0,0,1,0,1,0,0
1196,1,42,12411.88,10.94484319,12,0,1,0,0,1,1,1,1,0,1,1,0,0,1,152.510442,1251.289889,0,1,0,1,0,0,1,0,0,0,1,0
8641,2,76,34685.97,10.26191,16,1,0,0,1,0,1,0,0,0,1,1,1,0,1,162.4713,4159.078651,0,0,1,1,0,0,0,1,0,1,0,0
8758,2,42,83829.32,8.890323,9,0,0,1,1,0,1,1,0,0,1,0,0,0,1,137.4836,6001.002897,0,0,1,0,1,0,1,0,0,0,0,1
6828,2,23,28578.65,11.41912,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,92.48802,4494.849931,1,0,0,1,0,0,0,0,1,0,1,0
4934,0,41,6204.51,11.15744,13,0,1,0,0,0,1,1,0,1,1,1,0,1,0,194.9992,701.4431106,1,0,0,0,1,0,0,0,1,0,0,1
3207,1,77,78317.51,9.637687,7,2,1,1,0,1,1,1,1,1,1,0,0,0,1,162.497,1307.120014,1,0,0,0,1,0,1,0,0,0,0,1
7742,1,63,42849.02,6.856808,11,1,0,0,1,1,0,1,0,0,1,0,0,1,1,192.4705,5620.075514,0,1,0,0,1,0,0,1,0,1,0,0
8720,1,58,46509.62,13.21498,11,0,1,0,1,1,1,1,1,0,0,0,0,1,1,182.4653,5510.771354,1,0,0,0,1,0,0,1,0,0,1,0
8559,3,63,21303.64,7.192287,16,0,0,0,1,0,1,0,1,1,0,0,1,1,1,200.1465,5771.07207,0,1,0,0,1,0,0,0,1,0,0,1
6261,3,60,12115.07,12.49001,8,0,0,0,0,0,1,0,0,1,0,0,1,1,1,197.6288,5925.795152,0,0,1,0,1,0,0,0,1,1,0,0
6969,1,22,43646.08,8.257424,8,1,1,0,1,1,1,0,0,1,1,0,0,0,1,114.9976,5652.969841,1,0,0,1,0,0,0,0,1,1,0,0
8287,2,41,23120.09,12.98993,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,149.9621,6273.914368,1,0,0,0,1,0,0,1,0,1,0,0
7629,0,81,100608.2,9.705148,16,1,0,1,1,1,1,1,0,0,0,1,0,1,0,192.4567,3352.072435,0,1,0,1,0,0,0,1,0,1,0,0
4975,4,25,55074.9,13.7903,7,1,0,0,1,0,1,0,0,1,1,1,0,0,0,127.5067,1195.35168,0,1,0,1,0,0,0,0,1,1,0,0
9442,1,32,42197.7,11.25886,17,0,0,0,1,0,1,1,1,1,1,1,0,0,1,175.0062,4129.863047,1,0,0,0,1,0,1,0,0,1,0,0
8480,4,53,49125.36,16.4764,13,2,1,0,1,1,1,1,0,1,0,1,1,0,0,184.9496,5218.124457,0,1,0,0,1,0,1,0,0,1,0,0
670,4,31,32796.83,13.23925733,19,1,2,1,1,0,1,0,1,0,1,0,0,1,1,162.482694,932.1606254,0,0,1,1,0,0,0,1,0,1,0,0
9933,0,28,10242.19,11.20969,12,2,0,0,0,0,1,0,0,0,1,0,0,1,1,159.965,5601.799448,1,0,0,1,0,0,0,1,0,1,0,0
8633,0,69,69369.55,8.272683,8,3,1,0,1,0,1,1,1,1,1,0,1,0,1,207.4811,5777.625223,1,0,0,1,0,0,0,1,0,0,0,1
5258,4,74,47188.49,12.06297,14,0,1,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,6204.366661,0,0,1,1,0,0,1,0,0,1,0,0
7970,1,62,33446.77,11.10738,13,0,0,1,0,1,1,1,1,0,1,1,0,0,0,172.5104,5929.405615,0,0,1,1,0,0,0,1,0,1,0,0
3829,1,86,9204.72,11.13231,14,2,0,1,0,0,1,0,0,1,1,0,0,0,1,127.4738,2342.458997,0,0,1,0,1,0,1,0,0,1,0,0
6415,1,25,45035.77,7.625019,7,0,2,0,1,1,1,1,0,1,0,1,1,1,1,255.1198,6061.603654,0,0,1,1,0,0,1,0,0,0,1,0
8729,7,55,23171.12,12.27023,13,0,0,0,1,0,0,1,0,1,1,0,0,0,1,179.9794,6273.577349,1,0,0,1,0,0,0,1,0,0,0,1
1928,1,77,17054.95,11.10109124,13,0,0,0,0,0,1,1,0,1,1,0,0,0,0,147.503078,1824.510182,0,1,0,0,0,1,0,0,1,0,0,1
803,0,73,29249.18,6.479792672,13,0,0,0,1,0,1,1,0,1,1,0,0,0,1,179.979358,1232.913132,0,0,1,0,1,0,0,1,0,0,0,1
8398,0,89,24220.94,11.50669,11,0,0,0,0,0,1,1,1,1,0,0,0,1,0,172.4848,5540.302436,0,1,0,1,0,0,0,0,1,1,0,0
4926,1,87,61291.33,7.978417,19,1,1,0,1,0,1,1,0,1,0,0,1,0,1,172.4404,2123.830793,1,0,0,1,0,0,1,0,0,0,0,1
4390,2,31,48432.85,4.63584,11,3,0,1,0,0,1,1,0,1,1,0,0,1,1,194.9663,1183.751805,1,0,0,0,1,0,1,0,0,0,1,0
6855,0,50,29274.73,4.231785,10,2,0,0,0,1,1,0,1,0,0,0,1,1,0,190.127,6247.745906,0,0,1,0,1,0,1,0,0,1,0,0
3214,2,19,15662.37,9.092051,12,1,0,0,1,1,1,0,0,0,0,0,1,1,1,207.6094,1409.932665,0,0,1,1,0,0,0,1,0,0,1,0
6937,1,79,40380.17,5.274568,16,0,0,0,0,0,1,1,0,1,0,1,1,0,1,184.9496,5992.97277,0,1,0,1,0,0,1,0,0,1,0,0
2929,2,30,28600.78,11.67122,12,2,0,0,1,0,1,1,0,1,1,0,1,0,1,204.9634,2380.995294,0,1,0,0,1,0,0,1,0,0,1,0
7416,1,29,59954.4,9.015432,7,0,0,1,0,1,1,0,0,0,0,0,1,0,1,117.4392,6550.573563,0,0,1,0,1,0,1,0,0,0,0,1
5242,1,85,29898.21,5.247803,8,0,1,0,1,1,1,1,0,0,0,0,1,0,1,149.9447,5341.20171,1,0,0,0,1,0,1,0,0,1,0,0
4502,0,87,348.67,10.36876,17,1,0,0,1,0,1,0,1,0,0,1,1,1,1,202.6362,2089.529125,0,1,0,0,1,0,1,0,0,1,0,0
3433,3,53,34953.83,5.416477,8,0,0,0,0,0,1,1,0,0,1,0,0,1,0,192.4705,1752.77238,0,0,1,0,1,0,0,1,0,0,1,0
3642,4,44,29696.18,15.15798,11,1,0,0,1,0,1,0,1,0,1,0,1,0,0,120.0035,717.7031752,0,0,1,0,1,0,0,0,1,0,1,0
2379,0,48,26524.78,9.395636,11,1,0,0,1,1,1,1,0,1,1,0,0,0,1,179.9794,1939.097667,0,0,1,0,1,0,0,1,0,1,0,0
1488,1,88,16307.08,15.54568189,13,1,1,0,0,1,1,1,0,1,0,0,0,1,0,182.443347,1248.345698,0,1,0,1,0,0,1,0,0,1,0,0
9832,2,53,20602.34,9.835139,15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,124.9781,5140.00849,0,0,1,0,1,0,0,1,0,1,0,0
3596,4,70,31660.74,11.94572,15,2,1,0,0,0,0,0,1,1,1,1,0,1,0,165.0113,2366.107617,0,0,1,1,0,0,0,0,1,1,0,0
9393,2,51,3710.56,7.786296,13,0,2,0,0,1,1,0,1,1,0,0,0,1,0,172.4555,5804.098375,0,1,0,0,1,0,0,1,0,1,0,0
4521,1,85,38644.0,12.26333,13,1,0,0,0,0,1,1,0,0,0,0,0,1,1,147.4713,2626.362759,0,0,1,0,1,0,0,0,1,0,0,1
5851,1,25,27938.0,15.10873,14,3,0,0,1,0,1,0,0,1,0,0,1,0,1,159.9349,5576.065751,0,1,0,0,0,1,0,1,0,1,0,0
1047,0,19,86396.3,12.232234,17,0,0,0,1,1,1,1,1,0,0,0,0,0,1,115.002061,892.0207872,0,0,1,1,0,0,0,0,1,1,0,0
7368,7,24,34593.77,10.10075,11,0,0,0,0,0,1,0,0,0,0,1,0,1,1,127.475,3895.327082,0,0,1,0,1,0,0,0,1,0,0,1
3335,7,59,31772.45,12.49193,12,0,2,0,0,0,0,1,0,0,0,1,0,0,1,124.9935,1684.485758,0,0,1,1,0,0,0,0,1,0,1,0
3647,2,21,71254.24,11.303,11,1,1,0,0,0,1,0,1,0,0,0,1,1,1,177.6508,2441.911507,1,0,0,0,1,0,0,0,1,1,0,0
1666,0,87,56537.88,11.51744058,11,2,1,0,1,0,1,0,0,0,0,0,0,1,0,127.442069,1659.769248,1,0,0,0,1,0,1,0,0,1,0,0
5022,0,56,26010.99,10.30393,9,1,1,0,1,0,1,1,0,0,0,0,0,1,0,159.9476,6256.139215,1,0,0,1,0,0,1,0,0,1,0,0
1990,0,71,33318.12,8.398877174,12,2,0,0,0,1,1,1,1,0,1,0,1,1,1,255.155493,1125.77426,1,0,0,1,0,0,0,1,0,1,0,0
8727,5,28,36474.65,9.177935,11,0,1,0,1,0,1,1,0,0,1,0,0,0,1,137.4836,5930.301451,0,1,0,0,1,0,1,0,0,1,0,0
4842,7,49,40633.4,12.48749,12,2,1,0,0,1,0,0,0,0,1,1,1,1,0,212.6415,1569.607544,0,0,1,1,0,0,1,0,0,0,0,1
4179,2,59,11109.83,10.46768,11,1,1,0,1,1,1,0,0,0,0,0,1,1,1,207.6094,1224.407955,0,0,1,0,1,0,0,1,0,0,0,1
1235,4,49,31644.7,15.76975133,8,1,0,0,0,1,1,1,0,1,1,1,0,1,1,227.475448,1599.474597,1,0,0,0,1,0,0,1,0,1,0,0
6187,0,79,8271.97,6.080936,10,4,0,0,0,1,1,0,0,0,0,1,0,1,0,139.9512,4206.724875,1,0,0,1,0,0,1,0,0,1,0,0
9525,0,27,5062.75,7.117576,17,2,0,0,1,0,1,0,1,1,1,0,0,0,0,149.9915,5447.398068,0,0,1,0,1,0,0,1,0,1,0,0
6605,2,55,15629.36,11.61045,16,0,1,0,1,0,1,0,1,0,0,0,1,0,0,139.9568,5943.852289,0,1,0,0,1,0,0,1,0,1,0,0
5308,0,70,17199.86,12.16386,14,1,1,0,0,0,0,0,1,1,1,0,0,0,1,149.9915,4667.397297,0,1,0,1,0,0,0,1,0,1,0,0
9775,0,51,9568.37,11.87689,12,0,1,0,0,0,0,0,0,0,0,1,1,0,1,149.9483,6090.325352,0,0,1,1,0,0,0,1,0,1,0,0
7828,0,29,19153.42,14.63696,14,0,1,0,0,0,1,0,1,0,0,0,0,0,1,114.9728,3847.783663,0,1,0,1,0,0,0,1,0,1,0,0
6551,2,53,34352.13,9.249944,9,1,2,1,1,0,1,1,1,0,0,0,0,0,0,127.4783,5282.510146,0,1,0,0,1,0,1,0,0,0,0,1
7135,2,63,39569.78,9.333686,14,0,1,0,1,0,1,0,1,0,1,0,0,0,1,95.01949,4605.854101,0,0,1,1,0,0,0,0,1,0,1,0
2037,0,29,68487.6,10.62793,11,3,0,0,1,1,1,0,1,1,0,1,1,1,0,212.6557,1501.582551,0,0,1,1,0,0,0,0,1,0,1,0
458,1,36,10466.23,7.565105658,10,0,0,0,0,0,1,1,0,0,0,0,0,0,1,112.484375,589.9932647,0,1,0,1,0,0,0,0,1,1,0,0
3283,3,29,90839.09,5.576787,13,1,0,0,1,0,1,0,0,0,0,0,0,1,0,147.4421,1518.371398,0,1,0,1,0,0,0,1,0,0,0,1
6491,0,38,35242.17,9.40677,9,2,0,1,0,0,1,0,1,0,1,0,1,0,0,120.0035,6233.777957,0,1,0,1,0,0,0,0,1,1,0,0
2675,3,50,70321.71,12.99114,10,0,1,0,1,0,1,0,1,1,1,1,1,0,0,187.4847,967.8404944,0,1,0,0,1,0,0,1,0,1,0,0
2766,1,47,17430.05,10.3229,13,3,1,0,1,0,1,1,0,0,0,1,0,1,1,192.4567,649.075085,1,0,0,1,0,0,0,1,0,1,0,0
617,0,65,8690.46,12.55174668,16,0,0,0,1,1,1,1,0,1,1,0,0,1,1,182.490006,829.9759818,1,0,0,1,0,0,0,0,1,1,0,0
2774,0,74,51354.08,9.635516,19,1,0,0,0,1,1,0,0,1,0,0,0,1,1,169.9378,663.9805561,1,0,0,1,0,0,0,1,0,1,0,0
7811,0,49,38524.15,7.3642,11,1,0,1,1,0,1,1,0,1,0,1,0,0,0,179.9656,3550.827248,1,0,0,1,0,0,0,1,0,0,0,1
8197,0,24,26774.77,8.727337,14,0,0,0,1,1,1,1,0,0,0,0,0,0,1,144.9607,5727.737286,0,0,1,1,0,0,0,1,0,1,0,0
3585,0,36,32617.88,3.630705,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,187.4673,1420.169187,0,0,1,1,0,0,1,0,0,1,0,0
1350,2,18,41967.93,17.04978252,13,0,2,0,0,0,1,1,0,0,0,0,1,0,1,149.944668,1755.239032,1,0,0,0,1,0,1,0,0,0,1,0
154,4,55,49421.69,10.29380879,12,3,0,0,1,0,1,1,1,1,1,0,0,1,1,217.483972,2220.255405,0,0,1,0,1,0,0,1,0,0,1,0
5420,3,26,55959.96,6.266123,5,1,0,0,1,0,1,0,1,0,0,0,0,1,1,117.4835,4893.99719,1,0,0,0,1,0,0,0,1,1,0,0
1651,1,86,11999.43,8.301200914,17,0,0,0,1,0,0,1,0,0,1,1,0,1,0,172.503404,1136.55652,0,0,1,1,0,0,0,0,1,0,0,1
8521,2,54,10992.89,11.18575,14,0,0,0,0,0,1,1,0,0,1,1,0,1,1,184.9797,6175.765224,1,0,0,0,1,0,1,0,0,1,0,0
4565,3,71,59242.86,7.998222,8,2,0,0,1,0,1,1,1,1,1,0,1,1,1,257.6513,1801.105672,0,0,1,0,1,0,1,0,0,0,0,1
1759,2,20,59418.66,9.8699522,8,0,0,0,1,1,1,0,1,0,1,1,0,1,0,154.991856,1283.103476,0,1,0,0,1,0,1,0,0,1,0,0
4984,3,71,12377.36,6.157922,13,0,0,1,0,0,1,1,1,0,0,0,0,0,0,127.4783,1424.784732,1,0,0,0,1,0,1,0,0,0,1,0
5344,1,41,11825.53,10.03289,12,0,1,0,1,0,1,0,1,0,0,1,0,0,1,107.482,5915.392765,1,0,0,1,0,0,1,0,0,1,0,0
2917,1,44,26040.67,12.19992,9,1,0,0,1,0,1,0,1,0,1,0,0,0,1,127.4958,1932.26875,0,0,1,1,0,0,0,1,0,1,0,0
2212,1,28,65499.28,9.965158,14,1,0,0,0,0,1,1,0,1,0,0,0,0,1,134.9801,2021.193572,1,0,0,0,1,0,0,0,1,0,1,0
1317,2,49,26569.81,10.43343891,10,2,1,1,1,1,0,0,1,0,0,0,0,0,0,94.972827,1304.854276,0,1,0,1,0,0,1,0,0,0,1,0
4745,4,56,66989.79,13.3593,13,0,1,0,0,0,1,1,0,1,0,0,1,1,0,230.1344,1904.863682,0,1,0,0,1,0,0,0,1,1,0,0
3754,6,27,31997.45,10.77527,16,0,1,0,0,0,1,0,1,0,0,0,1,0,1,119.9568,1618.557444,1,0,0,0,1,0,1,0,0,0,0,1
1231,3,37,40529.84,16.88041332,13,1,0,0,1,1,1,1,0,1,0,0,0,1,0,182.443347,2207.637213,0,0,1,0,1,0,1,0,0,1,0,0
9161,0,23,49372.8,7.789435,13,2,0,0,1,1,1,1,0,0,0,0,0,1,1,159.9476,6234.113968,0,1,0,1,0,0,1,0,0,0,0,1
1938,4,79,10349.38,10.42980353,17,1,0,0,1,0,0,1,0,1,1,0,1,0,1,184.963371,1115.319187,0,1,0,0,1,0,1,0,0,1,0,0
545,1,59,21663.69,12.35764261,10,1,0,0,0,0,1,1,1,0,0,1,0,0,0,139.987503,775.0343206,1,0,0,0,1,0,1,0,0,1,0,0
5624,0,26,9362.64,12.49043,4,0,0,0,0,0,1,1,0,1,1,0,0,1,1,194.9663,5813.10524,0,1,0,0,1,0,1,0,0,0,1,0
14,1,30,64256.81,11.79073041,10,3,0,0,0,0,0,1,0,1,0,1,0,0,1,159.965581,1582.295235,0,0,1,0,1,0,1,0,0,1,0,0
956,4,27,68776.91,9.42589315,14,1,0,0,1,0,1,0,0,0,1,0,1,0,1,117.485813,1887.894567,0,0,1,0,1,0,0,0,1,1,0,0
3699,3,30,36755.73,11.41099,10,1,0,0,0,1,1,1,0,1,1,0,1,0,0,172.4871,1945.615058,1,0,0,0,1,0,0,0,1,0,1,0
1004,1,86,37938.69,10.75719664,13,1,0,0,0,0,1,0,1,0,1,0,1,0,0,132.479779,1477.960194,0,1,0,0,1,0,1,0,0,1,0,0
